API route,Time,HTTP Code,Response Time,Status 
API 1,13:28:00,502,133.51,failure
API 1,13:28:00,428,101.28,success
API 1,13:28:00,206,127.45,success
API 1,13:28:00,300,144.37,success
API 1,13:28:00,405,141.72,success
API 1,13:28:00,508,125.8,failure
API 1,13:28:00,100,109.87,success
API 1,13:28:00,408,122.88,success
API 1,13:28:00,202,107.03,success
API 1,13:28:00,510,123.26,failure
API 1,13:28:00,510,116.1,failure
API 1,13:28:00,401,127.1,success
API 1,13:28:00,415,135.93,success
API 1,13:28:00,506,127.72,failure
API 1,13:28:00,100,107.67,success
API 1,13:28:00,204,129.0,success
API 1,13:28:00,410,121.15,success
API 1,13:28:00,423,111.5,success
API 1,13:28:00,300,104.97,success
API 1,13:28:00,402,126.94,success
API 1,13:28:00,511,134.17,failure
API 1,13:28:00,201,118.78,success
API 1,13:28:00,405,115.28,success
API 1,13:28:00,205,107.26,success
API 1,13:28:00,204,128.32,success
API 1,13:28:00,401,109.39,success
API 1,13:28:00,411,135.16,success
API 1,13:28:00,400,143.73,success
API 1,13:28:00,413,120.51,success
API 1,13:28:00,510,120.21,failure
API 1,13:28:00,407,117.83,success
API 1,13:28:00,201,103.56,success
API 1,13:28:00,300,143.87,success
API 1,13:28:00,428,121.75,success
API 1,13:28:00,505,114.42,failure
API 1,13:28:00,404,102.24,success
API 1,13:28:00,422,128.59,success
API 1,13:28:00,402,129.04,success
API 1,13:28:00,401,142.52,success
API 1,13:28:00,428,123.85,success
API 1,13:28:00,101,145.98,success
API 1,13:28:00,202,141.67,success
API 1,13:28:00,307,113.85,success
API 1,13:28:00,409,110.12,success
API 1,13:28:00,403,105.61,success
API 1,13:28:00,100,107.56,success
API 1,13:28:00,504,131.0,failure
API 1,13:28:00,200,143.91,success
API 1,13:28:00,414,114.94,success
API 1,13:28:00,413,108.09,success
API 1,13:28:00,511,139.71,failure
API 1,13:28:00,304,144.31,success
API 1,13:28:00,406,132.33,success
API 1,13:28:00,200,109.55,success
API 1,13:28:00,414,119.98,success
API 1,13:28:00,510,109.75,failure
API 1,13:28:00,508,131.48,failure
API 1,13:28:00,510,123.94,failure
API 1,13:28:00,429,143.48,success
API 1,13:28:00,101,103.85,success
API 1,13:28:00,421,132.5,success
API 1,13:28:00,201,116.23,success
API 1,13:28:00,426,110.45,success
API 1,13:28:00,451,134.98,success
API 1,13:28:00,301,104.67,success
API 1,13:28:00,402,144.63,success
API 1,13:28:00,503,114.36,failure
API 1,13:28:00,308,144.41,success
API 1,13:28:00,202,103.5,success
API 1,13:28:00,501,106.91,failure
API 1,13:28:00,423,129.69,success
API 1,13:28:00,429,103.96,success
API 1,13:28:00,451,137.42,success
API 1,13:28:00,511,144.42,failure
API 1,13:28:00,409,122.59,success
API 1,13:28:00,204,113.36,success
API 1,13:28:00,405,115.2,success
API 1,13:28:00,404,125.96,success
API 1,13:28:00,307,127.66,success
API 1,13:28:00,506,139.49,failure
API 1,13:28:00,411,121.27,success
API 1,13:28:00,505,144.48,failure
API 1,13:28:00,504,130.66,failure
API 1,13:28:00,501,107.54,failure
API 1,13:28:00,409,141.51,success
API 1,13:28:00,422,131.53,success
API 1,13:28:00,300,123.87,success
API 1,13:28:00,201,123.64,success
API 1,13:28:00,429,120.06,success
API 1,13:28:00,504,134.98,failure
API 1,13:28:00,503,132.19,failure
API 1,13:28:00,202,142.25,success
API 1,13:28:00,428,135.74,success
API 1,13:28:00,507,105.37,failure
API 1,13:28:00,300,122.64,success
API 1,13:28:00,406,113.31,success
API 1,13:28:00,428,125.66,success
API 1,13:28:00,206,137.76,success
API 1,13:28:00,200,111.44,success
API 1,13:28:00,307,127.58,success
API 1,13:28:00,413,107.04,success
API 1,13:28:00,307,127.53,success
API 1,13:28:00,200,136.66,success
API 1,13:28:00,423,117.0,success
API 1,13:28:00,308,114.25,success
API 1,13:28:00,412,112.47,success
API 1,13:28:00,508,114.17,failure
API 1,13:28:00,412,128.66,success
API 1,13:28:00,413,130.86,success
API 1,13:28:00,301,110.62,success
API 1,13:28:00,308,128.99,success
API 1,13:28:00,414,109.12,success
API 1,13:28:00,410,116.91,success
API 1,13:28:00,408,106.2,success
API 1,13:28:00,100,140.37,success
API 1,13:28:00,100,131.4,success
API 1,13:28:00,507,101.1,failure
API 1,13:28:00,200,119.45,success
API 1,13:28:00,428,105.69,success
API 1,13:28:00,100,133.62,success
API 1,13:28:00,410,131.21,success
API 1,13:28:00,410,142.69,success
API 1,13:28:00,411,125.73,success
API 1,13:28:00,422,131.98,success
API 1,13:28:00,205,112.97,success
API 1,13:28:00,508,135.46,failure
API 1,13:28:00,100,115.22,success
API 1,13:28:00,511,115.31,failure
API 1,13:28:00,302,122.29,success
API 1,13:28:00,202,144.08,success
API 1,13:28:00,428,132.04,success
API 1,13:28:00,413,123.95,success
API 1,13:28:00,200,140.71,success
API 1,13:28:00,502,117.41,failure
API 1,13:28:00,302,129.09,success
API 1,13:28:00,416,133.53,success
API 1,13:28:00,402,130.08,success
API 1,13:28:00,303,107.56,success
API 1,13:28:00,426,134.86,success
API 1,13:28:00,417,101.16,success
API 1,13:28:00,406,121.57,success
API 1,13:28:00,503,127.23,failure
API 1,13:28:00,414,140.25,success
API 1,13:28:00,423,103.31,success
API 1,13:28:00,203,107.27,success
API 1,13:28:00,508,143.32,failure
API 1,13:28:00,303,133.42,success
API 1,13:28:00,404,115.59,success
API 1,13:28:00,429,144.19,success
API 1,13:28:00,501,113.47,failure
API 1,13:28:00,301,104.39,success
API 1,13:28:00,417,105.09,success
API 1,13:28:00,412,144.11,success
API 1,13:28:00,425,117.27,success
API 1,13:28:00,201,116.31,success
API 1,13:28:00,402,128.02,success
API 1,13:28:00,303,136.71,success
API 1,13:28:00,300,130.59,success
API 1,13:28:00,415,105.27,success
API 1,13:28:00,428,136.64,success
API 1,13:28:00,414,139.73,success
API 1,13:28:00,411,116.69,success
API 1,13:28:00,401,104.15,success
API 1,13:28:00,408,136.14,success
API 1,13:28:00,400,112.61,success
API 1,13:28:00,414,108.42,success
API 1,13:28:00,401,107.76,success
API 1,13:28:00,417,134.31,success
API 1,13:28:00,406,122.52,success
API 1,13:28:00,206,134.55,success
API 1,13:28:00,407,115.09,success
API 1,13:28:00,451,110.15,success
API 1,13:28:00,508,137.95,failure
API 1,13:28:00,300,107.28,success
API 1,13:28:00,202,122.8,success
API 1,13:28:00,402,109.77,success
API 1,13:28:00,431,106.01,success
API 1,13:28:00,505,104.59,failure
API 1,13:28:00,205,104.53,success
API 1,13:28:00,511,136.58,failure
API 1,13:28:00,428,125.89,success
API 1,13:28:00,504,140.55,failure
API 1,13:28:00,503,122.61,failure
API 1,13:28:00,407,111.07,success
API 1,13:28:00,203,110.39,success
API 1,13:28:00,511,133.74,failure
API 1,13:28:00,504,101.55,failure
API 1,13:28:00,425,145.81,success
API 1,13:28:00,507,134.69,failure
API 1,13:28:00,404,110.61,success
API 1,13:28:00,451,133.77,success
API 1,13:28:00,502,138.35,failure
API 1,13:28:00,407,106.04,success
API 1,13:28:00,502,118.72,failure
API 1,13:28:00,410,112.43,success
API 1,13:28:00,421,142.83,success
API 1,13:28:00,413,132.2,success
API 1,13:28:00,205,117.6,success
API 1,13:28:00,413,126.29,success
API 1,13:28:00,100,121.41,success
API 1,13:28:00,506,130.54,failure
API 1,13:28:00,201,113.95,success
API 1,13:28:00,424,126.95,success
API 1,13:28:00,510,134.45,failure
API 1,13:28:00,506,105.87,failure
API 1,13:28:00,507,130.34,failure
API 1,13:28:00,511,104.56,failure
API 1,13:28:00,451,133.49,success
API 1,13:28:00,200,110.03,success
API 1,13:28:00,506,140.48,failure
API 1,13:28:00,411,129.86,success
API 1,13:28:00,307,140.58,success
API 1,13:28:00,308,115.56,success
API 1,13:28:00,204,125.07,success
API 1,13:28:00,401,121.99,success
API 1,13:28:00,201,116.7,success
API 1,13:28:00,424,105.78,success
API 1,13:28:00,206,110.9,success
API 1,13:28:00,403,140.09,success
API 1,13:28:00,303,124.38,success
API 1,13:28:00,505,144.76,failure
API 1,13:28:00,408,138.37,success
API 1,13:28:00,307,106.49,success
API 1,13:28:00,200,105.32,success
API 1,13:28:00,502,144.17,failure
API 1,13:28:00,301,133.79,success
API 1,13:28:00,405,105.87,success
API 1,13:28:00,403,120.89,success
API 1,13:28:00,423,113.85,success
API 1,13:28:00,510,110.43,failure
API 1,13:28:00,417,102.89,success
API 1,13:28:00,411,138.09,success
API 1,13:28:00,505,121.05,failure
API 1,13:28:00,431,101.34,success
API 1,13:28:00,307,142.98,success
API 1,13:28:00,429,136.55,success
API 1,13:28:00,408,134.02,success
API 1,13:28:00,206,113.37,success
API 1,13:28:00,400,142.38,success
API 1,13:28:00,405,115.15,success
API 1,13:28:00,501,139.74,failure
API 1,13:28:00,424,119.54,success
API 1,13:28:00,206,116.26,success
API 1,13:28:00,502,144.68,failure
API 1,13:28:00,204,109.7,success
API 1,13:28:00,501,123.58,failure
API 1,13:28:00,426,115.63,success
API 1,13:28:00,500,122.52,failure
API 1,13:28:00,508,103.39,failure
API 1,13:28:00,404,128.33,success
API 1,13:28:00,501,142.36,failure
API 1,13:28:00,410,144.44,success
API 1,13:28:00,302,127.79,success
API 1,13:28:00,200,118.67,success
API 1,13:28:00,411,126.93,success
API 1,13:28:00,421,103.07,success
API 1,13:28:00,425,122.93,success
API 1,13:28:00,411,133.9,success
API 1,13:28:00,500,103.65,failure
API 1,13:28:00,202,113.36,success
API 1,13:28:00,429,135.0,success
API 1,13:28:00,421,126.56,success
API 1,13:28:00,204,126.29,success
API 1,13:28:00,506,145.3,failure
API 1,13:28:00,308,112.72,success
API 1,13:28:00,507,141.27,failure
API 1,13:28:00,500,131.89,failure
API 1,13:28:00,302,116.95,success
API 1,13:28:00,308,106.75,success
API 1,13:28:00,410,130.95,success
API 1,13:28:00,308,117.73,success
API 1,13:28:00,301,112.58,success
API 1,13:28:00,100,126.13,success
API 1,13:28:00,307,120.81,success
API 1,13:28:00,412,122.53,success
API 1,13:28:00,500,117.44,failure
API 1,13:28:00,303,106.85,success
API 1,13:28:00,424,144.41,success
API 1,13:28:00,500,120.29,failure
API 1,13:28:00,426,102.23,success
API 1,13:28:00,500,117.08,failure
API 1,13:28:00,416,128.73,success
API 1,13:28:00,426,117.17,success
API 1,13:28:00,505,119.13,failure
API 1,13:28:00,500,116.81,failure
API 1,13:28:00,404,105.43,success
API 1,13:28:00,205,105.74,success
API 1,13:28:00,510,118.59,failure
API 1,13:28:00,403,119.65,success
API 1,13:28:00,504,127.54,failure
API 1,13:28:00,508,105.22,failure
API 1,13:28:00,304,107.53,success
API 1,13:28:00,502,107.5,failure
API 1,13:28:00,200,125.82,success
API 1,13:28:00,300,104.76,success
API 1,13:28:00,405,101.01,success
API 1,13:28:00,417,139.34,success
API 1,13:28:00,204,124.58,success
API 1,13:28:00,307,132.12,success
API 1,13:28:00,200,131.61,success
API 1,13:28:00,100,111.69,success
API 1,13:28:00,502,133.42,failure
API 1,13:28:00,507,101.14,failure
API 1,13:28:00,412,128.59,success
API 1,13:28:00,414,141.33,success
API 1,13:28:00,403,116.0,success
API 1,13:28:00,202,105.15,success
API 1,13:28:00,403,130.84,success
API 1,13:28:00,204,144.28,success
API 1,13:28:00,417,121.01,success
API 1,13:28:00,308,133.15,success
API 1,13:28:00,308,111.5,success
API 1,13:28:00,203,140.26,success
API 1,13:28:00,100,110.28,success
API 1,13:28:00,408,115.39,success
API 1,13:28:00,416,141.72,success
API 1,13:28:00,304,115.57,success
API 1,13:28:00,501,101.17,failure
API 1,13:28:00,421,111.2,success
API 1,13:28:00,307,127.59,success
API 1,13:28:00,423,124.64,success
API 1,13:28:00,511,129.9,failure
API 1,13:28:00,507,143.16,failure
API 1,13:28:00,428,104.61,success
API 1,13:28:00,501,113.7,failure
API 1,13:28:00,428,112.78,success
API 1,13:28:00,300,121.83,success
API 1,13:28:00,428,131.23,success
API 1,13:29:00,511,89.46,failure
API 1,13:29:00,502,127.44,failure
API 1,13:29:00,407,104.33,success
API 1,13:29:00,203,125.21,success
API 1,13:29:00,205,128.99,success
API 1,13:29:00,303,92.26,success
API 1,13:29:00,425,120.8,success
API 1,13:29:00,100,93.88,success
API 1,13:29:00,402,104.68,success
API 1,13:29:00,505,89.62,failure
API 1,13:29:00,421,100.29,success
API 1,13:29:00,406,102.13,success
API 1,13:29:00,206,121.99,success
API 1,13:29:00,503,109.21,failure
API 1,13:29:00,451,129.95,success
API 1,13:29:00,206,98.94,success
API 1,13:29:00,413,105.74,success
API 1,13:29:00,100,111.61,success
API 1,13:29:00,408,112.65,success
API 1,13:29:00,415,92.64,success
API 1,13:29:00,416,130.36,success
API 1,13:29:00,413,94.79,success
API 1,13:29:00,503,96.8,failure
API 1,13:29:00,405,109.0,success
API 1,13:29:00,100,112.69,success
API 1,13:29:00,425,100.79,success
API 1,13:29:00,426,114.81,success
API 1,13:29:00,417,95.06,success
API 1,13:29:00,506,109.89,failure
API 1,13:29:00,403,100.16,success
API 1,13:29:00,407,127.86,success
API 1,13:29:00,412,94.12,success
API 1,13:29:00,508,99.52,failure
API 1,13:29:00,421,107.88,success
API 1,13:29:00,409,96.26,success
API 1,13:29:00,301,101.83,success
API 1,13:29:00,308,131.83,success
API 1,13:29:00,411,119.54,success
API 1,13:29:00,413,126.9,success
API 1,13:29:00,203,120.1,success
API 1,13:29:00,414,94.7,success
API 1,13:29:00,206,120.77,success
API 1,13:29:00,428,120.18,success
API 1,13:29:00,424,92.12,success
API 1,13:29:00,304,115.53,success
API 1,13:29:00,510,120.15,failure
API 1,13:29:00,202,106.98,success
API 1,13:29:00,200,99.73,success
API 1,13:29:00,410,104.45,success
API 1,13:29:00,201,94.13,success
API 1,13:29:00,413,125.89,success
API 1,13:29:00,502,105.49,failure
API 1,13:29:00,412,104.88,success
API 1,13:29:00,301,111.99,success
API 1,13:29:00,500,113.8,failure
API 1,13:29:00,423,99.43,success
API 1,13:29:00,304,128.85,success
API 1,13:29:00,406,101.63,success
API 1,13:29:00,203,123.89,success
API 1,13:29:00,203,126.66,success
API 1,13:29:00,500,127.19,failure
API 1,13:29:00,451,117.82,success
API 1,13:29:00,405,128.77,success
API 1,13:29:00,403,89.09,success
API 1,13:29:00,307,120.53,success
API 1,13:29:00,425,113.79,success
API 1,13:29:00,428,88.33,success
API 1,13:29:00,307,124.8,success
API 1,13:29:00,425,106.25,success
API 1,13:29:00,300,129.41,success
API 1,13:29:00,423,98.76,success
API 1,13:29:00,511,105.63,failure
API 1,13:29:00,402,107.17,success
API 1,13:29:00,203,90.25,success
API 1,13:29:00,410,126.4,success
API 1,13:29:00,400,121.14,success
API 1,13:29:00,424,114.56,success
API 1,13:29:00,451,116.7,success
API 1,13:29:00,506,128.7,failure
API 1,13:29:00,200,121.05,success
API 1,13:29:00,303,118.3,success
API 1,13:29:00,421,88.68,success
API 1,13:29:00,511,122.78,failure
API 1,13:29:00,403,92.86,success
API 1,13:29:00,101,130.5,success
API 1,13:29:00,500,126.46,failure
API 1,13:29:00,201,114.62,success
API 1,13:29:00,204,121.47,success
API 1,13:29:00,500,130.97,failure
API 1,13:29:00,402,113.12,success
API 1,13:29:00,500,112.49,failure
API 1,13:29:00,503,112.57,failure
API 1,13:29:00,431,90.56,success
API 1,13:29:00,423,119.9,success
API 1,13:29:00,504,112.92,failure
API 1,13:29:00,511,117.54,failure
API 1,13:29:00,502,101.96,failure
API 1,13:29:00,505,94.74,failure
API 1,13:29:00,100,96.62,success
API 1,13:29:00,408,101.52,success
API 1,13:29:00,409,121.29,success
API 1,13:29:00,206,105.04,success
API 1,13:29:00,301,89.38,success
API 1,13:29:00,506,95.62,failure
API 1,13:29:00,502,98.08,failure
API 1,13:29:00,201,109.21,success
API 1,13:29:00,428,108.06,success
API 1,13:29:00,502,87.61,failure
API 1,13:29:00,405,103.25,success
API 1,13:29:00,307,130.05,success
API 1,13:29:00,302,101.86,success
API 1,13:29:00,405,104.81,success
API 1,13:29:00,302,108.71,success
API 1,13:29:00,422,104.19,success
API 1,13:29:00,413,120.26,success
API 1,13:29:00,407,100.16,success
API 1,13:29:00,503,113.59,failure
API 1,13:29:00,415,125.31,success
API 1,13:29:00,404,113.23,success
API 1,13:29:00,300,97.68,success
API 1,13:29:00,414,107.01,success
API 1,13:29:00,400,122.57,success
API 1,13:29:00,507,114.74,failure
API 1,13:29:00,300,117.47,success
API 1,13:29:00,408,107.43,success
API 1,13:29:00,502,110.45,failure
API 1,13:29:00,408,96.26,success
API 1,13:29:00,500,101.87,failure
API 1,13:29:00,303,121.67,success
API 1,13:29:00,408,111.05,success
API 1,13:29:00,504,113.9,failure
API 1,13:29:00,400,103.91,success
API 1,13:29:00,508,129.75,failure
API 1,13:29:00,206,94.33,success
API 1,13:29:00,451,112.22,success
API 1,13:29:00,421,121.99,success
API 1,13:29:00,304,95.68,success
API 1,13:29:00,511,121.59,failure
API 1,13:29:00,503,123.37,failure
API 1,13:29:00,425,124.81,success
API 1,13:29:00,304,118.12,success
API 1,13:29:00,421,127.18,success
API 1,13:29:00,500,113.95,failure
API 1,13:29:00,304,118.3,success
API 1,13:29:00,401,125.35,success
API 1,13:29:00,501,97.79,failure
API 1,13:29:00,415,105.29,success
API 1,13:29:00,510,101.86,failure
API 1,13:29:00,200,130.56,success
API 1,13:29:00,511,120.02,failure
API 1,13:29:00,201,105.54,success
API 1,13:29:00,200,109.54,success
API 1,13:29:00,302,121.61,success
API 1,13:29:00,407,125.0,success
API 1,13:29:00,202,90.86,success
API 1,13:29:00,451,99.18,success
API 1,13:29:00,404,128.15,success
API 1,13:29:00,300,116.06,success
API 1,13:29:00,100,91.55,success
API 1,13:29:00,201,107.01,success
API 1,13:29:00,431,114.31,success
API 1,13:29:00,206,101.3,success
API 1,13:29:00,203,130.27,success
API 1,13:29:00,205,88.83,success
API 1,13:29:00,404,104.89,success
API 1,13:29:00,100,115.08,success
API 1,13:29:00,409,122.7,success
API 1,13:29:00,410,101.96,success
API 1,13:29:00,307,94.42,success
API 1,13:29:00,421,99.11,success
API 1,13:29:00,409,110.81,success
API 1,13:29:00,504,100.17,failure
API 1,13:29:00,416,107.63,success
API 1,13:29:00,422,119.9,success
API 1,13:29:00,425,92.1,success
API 1,13:29:00,511,103.59,failure
API 1,13:29:00,301,107.68,success
API 1,13:29:00,429,96.81,success
API 1,13:29:00,405,126.72,success
API 1,13:29:00,428,97.26,success
API 1,13:29:00,302,126.52,success
API 1,13:29:00,409,98.74,success
API 1,13:29:00,401,112.27,success
API 1,13:29:00,402,111.29,success
API 1,13:29:00,431,109.82,success
API 1,13:29:00,503,123.75,failure
API 1,13:29:00,203,100.34,success
API 1,13:29:00,508,108.71,failure
API 1,13:29:00,400,113.87,success
API 1,13:29:00,451,122.81,success
API 1,13:29:00,413,119.39,success
API 1,13:29:00,100,108.94,success
API 1,13:29:00,401,128.95,success
API 1,13:29:00,307,100.9,success
API 1,13:29:00,200,123.04,success
API 1,13:29:00,422,89.72,success
API 1,13:29:00,402,119.34,success
API 1,13:29:00,410,104.03,success
API 1,13:29:00,304,129.95,success
API 1,13:29:00,203,124.99,success
API 1,13:29:00,408,103.36,success
API 1,13:29:00,425,106.73,success
API 1,13:29:00,304,130.29,success
API 1,13:29:00,402,100.02,success
API 1,13:29:00,401,96.39,success
API 1,13:29:00,407,125.23,success
API 1,13:29:00,304,107.65,success
API 1,13:29:00,511,92.38,failure
API 1,13:29:00,407,121.31,success
API 1,13:29:00,451,109.9,success
API 1,13:29:00,503,93.49,failure
API 1,13:29:00,501,131.07,failure
API 1,13:29:00,500,97.95,failure
API 1,13:29:00,416,100.33,success
API 1,13:29:00,101,102.12,success
API 1,13:29:00,411,101.79,success
API 1,13:29:00,308,106.78,success
API 1,13:29:00,304,125.29,success
API 1,13:29:00,502,118.86,failure
API 1,13:29:00,502,124.74,failure
API 1,13:29:00,417,130.07,success
API 1,13:29:00,400,91.85,success
API 1,13:29:00,410,118.35,success
API 1,13:29:00,508,101.83,failure
API 1,13:29:00,511,128.96,failure
API 1,13:29:00,502,90.68,failure
API 1,13:29:00,417,126.96,success
API 1,13:29:00,304,127.15,success
API 1,13:29:00,428,126.11,success
API 1,13:29:00,510,114.76,failure
API 1,13:29:00,409,126.01,success
API 1,13:29:00,511,132.39,failure
API 1,13:29:00,507,126.24,failure
API 1,13:29:00,416,103.97,success
API 1,13:29:00,407,126.37,success
API 1,13:29:00,206,109.1,success
API 1,13:29:00,409,105.74,success
API 1,13:29:00,406,117.35,success
API 1,13:29:00,414,100.6,success
API 1,13:29:00,428,99.53,success
API 1,13:29:00,304,96.14,success
API 1,13:29:00,101,115.51,success
API 1,13:29:00,400,104.47,success
API 1,13:29:00,414,93.24,success
API 1,13:29:00,303,101.28,success
API 1,13:29:00,202,119.55,success
API 1,13:29:00,405,121.37,success
API 1,13:29:00,206,96.76,success
API 1,13:29:00,504,118.3,failure
API 1,13:29:00,204,130.91,success
API 1,13:29:00,506,130.31,failure
API 1,13:29:00,409,90.53,success
API 1,13:29:00,307,99.03,success
API 1,13:29:00,300,100.51,success
API 1,13:29:00,406,109.21,success
API 1,13:29:00,101,107.09,success
API 1,13:29:00,429,125.6,success
API 1,13:29:00,425,132.33,success
API 1,13:29:00,421,109.49,success
API 1,13:29:00,204,130.92,success
API 1,13:29:00,510,118.99,failure
API 1,13:29:00,501,124.59,failure
API 1,13:29:00,414,102.8,success
API 1,13:29:00,403,90.17,success
API 1,13:29:00,426,128.24,success
API 1,13:29:00,424,128.86,success
API 1,13:29:00,307,95.9,success
API 1,13:29:00,511,123.64,failure
API 1,13:29:00,405,97.39,success
API 1,13:29:00,451,122.81,success
API 1,13:29:00,300,89.4,success
API 1,13:29:00,404,89.84,success
API 1,13:29:00,204,104.62,success
API 1,13:29:00,303,102.05,success
API 1,13:29:00,431,124.39,success
API 1,13:29:00,431,106.81,success
API 1,13:29:00,203,115.93,success
API 1,13:29:00,100,101.84,success
API 1,13:29:00,405,117.68,success
API 1,13:29:00,404,115.47,success
API 1,13:29:00,511,113.71,failure
API 1,13:29:00,425,103.89,success
API 1,13:29:00,503,121.0,failure
API 1,13:29:00,501,124.48,failure
API 1,13:29:00,409,111.75,success
API 1,13:29:00,408,115.38,success
API 1,13:29:00,428,118.7,success
API 1,13:29:00,206,106.8,success
API 1,13:29:00,508,88.77,failure
API 1,13:29:00,451,101.44,success
API 1,13:29:00,203,109.81,success
API 1,13:29:00,431,113.95,success
API 1,13:29:00,511,118.52,failure
API 1,13:29:00,506,90.8,failure
API 1,13:29:00,308,132.12,success
API 1,13:29:00,421,109.25,success
API 1,13:29:00,200,88.71,success
API 1,13:29:00,100,88.7,success
API 1,13:29:00,404,102.85,success
API 1,13:29:00,500,103.84,failure
API 1,13:29:00,205,89.07,success
API 1,13:29:00,451,89.88,success
API 1,13:29:00,503,127.15,failure
API 1,13:29:00,101,92.08,success
API 1,13:29:00,503,93.78,failure
API 1,13:29:00,203,118.07,success
API 1,13:29:00,510,104.63,failure
API 1,13:29:00,406,96.7,success
API 1,13:29:00,100,113.71,success
API 1,13:29:00,403,89.58,success
API 1,13:29:00,308,122.06,success
API 1,13:29:00,413,111.31,success
API 1,13:29:00,406,132.38,success
API 1,13:29:00,506,102.32,failure
API 1,13:29:00,503,112.22,failure
API 1,13:29:00,504,111.14,failure
API 1,13:29:00,206,112.53,success
API 1,13:29:00,204,97.81,success
API 1,13:29:00,205,102.84,success
API 1,13:29:00,411,107.61,success
API 1,13:29:00,424,90.25,success
API 1,13:29:00,505,106.26,failure
API 1,13:29:00,406,104.21,success
API 1,13:29:00,505,106.55,failure
API 1,13:29:00,403,114.27,success
API 1,13:29:00,508,130.0,failure
API 1,13:29:00,405,116.15,success
API 1,13:29:00,428,103.97,success
API 1,13:29:00,408,97.13,success
API 1,13:29:00,503,119.75,failure
API 1,13:29:00,205,106.35,success
API 1,13:29:00,101,119.39,success
API 1,13:29:00,429,118.5,success
API 1,13:29:00,409,96.81,success
API 1,13:29:00,415,118.75,success
API 1,13:29:00,506,130.14,failure
API 1,13:29:00,508,97.89,failure
API 1,13:29:00,402,112.09,success
API 1,13:29:00,404,113.24,success
API 1,13:29:00,408,88.9,success
API 1,13:29:00,416,114.61,success
API 1,13:29:00,424,119.23,success
API 1,13:29:00,429,93.75,success
API 1,13:29:00,402,99.86,success
API 1,13:29:00,304,89.16,success
API 1,13:29:00,415,123.56,success
API 1,13:29:00,303,91.54,success
API 1,13:29:00,414,104.42,success
API 1,13:29:00,203,122.31,success
API 1,13:29:00,204,131.52,success
API 1,13:29:00,300,130.6,success
API 1,13:29:00,300,109.68,success
API 1,13:29:00,206,90.88,success
API 1,13:29:00,504,92.51,failure
API 1,13:29:00,505,94.24,failure
API 1,13:29:00,508,101.8,failure
API 1,13:29:00,412,111.07,success
API 1,13:29:00,502,92.41,failure
API 1,13:29:00,417,94.27,success
API 1,13:29:00,507,130.08,failure
API 1,13:29:00,100,124.56,success
API 1,13:29:00,302,104.68,success
API 1,13:29:00,502,93.85,failure
API 1,13:29:00,413,93.17,success
API 1,13:29:00,428,111.08,success
API 1,13:29:00,100,96.64,success
API 1,13:29:00,506,119.89,failure
API 1,13:29:00,203,97.37,success
API 1,13:29:00,428,113.61,success
API 1,13:29:00,416,98.34,success
API 1,13:29:00,408,105.06,success
API 1,13:29:00,404,106.7,success
API 1,13:29:00,404,114.1,success
API 1,13:29:00,204,87.76,success
API 1,13:29:00,511,122.5,failure
API 1,13:29:00,416,96.63,success
API 1,13:29:00,100,114.21,success
API 1,13:29:00,431,122.76,success
API 1,13:29:00,411,111.56,success
API 1,13:29:00,424,94.03,success
API 1,13:29:00,100,131.54,success
API 1,13:29:00,508,103.18,failure
API 1,13:29:00,424,103.51,success
API 1,13:29:00,451,113.79,success
API 1,13:29:00,503,129.28,failure
API 1,13:29:00,205,107.25,success
API 1,13:29:00,401,122.7,success
API 1,13:29:00,201,95.35,success
API 1,13:29:00,510,91.17,failure
API 1,13:29:00,409,102.18,success
API 1,13:29:00,503,127.18,failure
API 1,13:29:00,413,94.96,success
API 1,13:29:00,203,107.19,success
API 1,13:29:00,300,99.68,success
API 1,13:29:00,503,131.44,failure
API 1,13:29:00,507,94.21,failure
API 1,13:29:00,506,102.94,failure
API 1,13:29:00,409,94.67,success
API 1,13:29:00,405,116.36,success
API 1,13:29:00,428,103.4,success
API 1,13:29:00,308,104.1,success
API 1,13:29:00,413,118.97,success
API 1,13:29:00,505,117.25,failure
API 1,13:29:00,200,112.13,success
API 1,13:29:00,429,114.69,success
API 1,13:29:00,503,94.01,failure
API 1,13:29:00,423,90.05,success
API 1,13:29:00,414,130.75,success
API 1,13:29:00,401,101.76,success
API 1,13:29:00,426,98.44,success
API 1,13:29:00,201,95.85,success
API 1,13:29:00,200,90.5,success
API 1,13:29:00,401,89.29,success
API 1,13:29:00,415,128.14,success
API 1,13:29:00,428,99.98,success
API 1,13:29:00,505,99.24,failure
API 1,13:29:00,421,97.56,success
API 1,13:29:00,404,103.46,success
API 1,13:29:00,500,94.97,failure
API 1,13:29:00,504,130.96,failure
API 1,13:29:00,506,131.05,failure
API 1,13:29:00,429,118.99,success
API 1,13:29:00,425,110.96,success
API 1,13:29:00,411,120.14,success
API 1,13:29:00,400,119.02,success
API 1,13:29:00,404,125.78,success
API 1,13:29:00,100,131.29,success
API 1,13:29:00,416,103.04,success
API 1,13:29:00,300,129.82,success
API 1,13:29:00,404,98.48,success
API 1,13:29:00,503,91.09,failure
API 1,13:29:00,424,108.93,success
API 1,13:29:00,301,101.44,success
API 1,13:29:00,428,101.23,success
API 1,13:29:00,511,123.11,failure
API 1,13:29:00,425,109.01,success
API 1,13:29:00,201,108.37,success
API 1,13:29:00,503,94.67,failure
